gID,scoreDiff,inning,"Current Outs",onFirst,onSecond,onThird,pID,name
CLE201304140,2,9,2,santc002,,,reeda001,"Addison Reed"
CLE201304140,2,9,2,,santc002,,reeda001,"Addison Reed"
CIN201005300,2,10,0,,,,lindm001,"Matt Lindstrom"
CIN201005300,2,10,1,,,,lindm001,"Matt Lindstrom"
CIN201005300,2,10,1,philb001,,,lindm001,"Matt Lindstrom"
CIN201005300,2,10,2,philb001,,,lindm001,"Matt Lindstrom"
COL201006080,1,9,0,,,,lindm001,"Matt Lindstrom"
COL201006080,1,9,1,,,,lindm001,"Matt Lindstrom"
COL201006080,1,9,1,herrj002,,,lindm001,"Matt Lindstrom"
COL201006080,1,9,2,herrj002,,,lindm001,"Matt Lindstrom"
DET201009100,3,9,0,,,,uehak001,"Koji Uehara"
DET201009100,3,9,1,,,,uehak001,"Koji Uehara"
DET201009100,3,9,2,,,,uehak001,"Koji Uehara"
DET201009110,2,9,0,,,,uehak001,"Koji Uehara"
DET201009110,2,9,1,,,,uehak001,"Koji Uehara"
DET201009110,2,9,2,,,,uehak001,"Koji Uehara"
COL201004110,2,9,0,,,,moraf001,"Franklin Morales"
COL201004110,2,9,1,,,,moraf001,"Franklin Morales"
COL201004110,2,9,2,,,,moraf001,"Franklin Morales"
CIN201009120,2,9,0,,,,hanrj001,"Joel Hanrahan"
CIN201009120,2,9,1,,,,hanrj001,"Joel Hanrahan"
CIN201009120,2,9,2,,,,hanrj001,"Joel Hanrahan"
CIN201009120,2,9,2,hernr002,,,hanrj001,"Joel Hanrahan"
CIN201009120,2,9,2,cairm001,valac001,,hanrj001,"Joel Hanrahan"
CIN201009120,2,9,2,stubd001,cairm001,valac001,hanrj001,"Joel Hanrahan"
CIN201104170,1,8,1,vottj001,cairm001,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,0,,,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,1,,,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,2,,,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,2,rente001,,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,2,janip001,rente001,,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,2,,janip001,rente001,hanrj001,"Joel Hanrahan"
CIN201104170,1,9,2,hanir001,janip001,rente001,hanrj001,"Joel Hanrahan"
CIN201105190,2,9,0,,,,hanrj001,"Joel Hanrahan"
CIN201105190,2,9,0,,,,hanrj001,"Joel Hanrahan"
CIN201105190,2,9,1,,,,hanrj001,"Joel Hanrahan"
CIN201105190,2,9,2,,,,hanrj001,"Joel Hanrahan"
CIN201206050,4,9,0,vottj001,,valdw001,hanrj001,"Joel Hanrahan"
CIN201206050,4,9,1,vottj001,,valdw001,hanrj001,"Joel Hanrahan"
CIN201206050,4,9,1,,vottj001,valdw001,hanrj001,"Joel Hanrahan"
CIN201206050,4,9,2,,vottj001,valdw001,hanrj001,"Joel Hanrahan"
CIN201208050,4,9,2,ludwr001,brucj001,,hanrj001,"Joel Hanrahan"
COL201104290,3,9,0,,,,hanrj001,"Joel Hanrahan"
COL201104290,3,9,0,gonzc001,,,hanrj001,"Joel Hanrahan"
COL201104290,3,9,1,tulot001,,,hanrj001,"Joel Hanrahan"
COL201104290,3,9,2,tulot001,,,hanrj001,"Joel Hanrahan"
COL201104290,3,9,2,,tulot001,,hanrj001,"Joel Hanrahan"
COL201207170,4,9,2,gonzc001,fowld001,,hanrj001,"Joel Hanrahan"
COL201207170,4,9,2,cuddm001,gonzc001,fowld001,hanrj001,"Joel Hanrahan"
COL201207180,3,9,0,,,,hanrj001,"Joel Hanrahan"
COL201207180,3,9,1,,,,hanrj001,"Joel Hanrahan"
COL201207180,3,9,2,,,,hanrj001,"Joel Hanrahan"
CLE201006080,1,9,0,,,,bardd001,"Daniel Bard"
CLE201006080,1,9,1,,,,bardd001,"Daniel Bard"
CLE201006080,1,9,1,branr001,,,bardd001,"Daniel Bard"
CLE201006080,1,9,2,branr001,,,bardd001,"Daniel Bard"
CLE201007020,3,9,0,,,,baila001,"Andrew Bailey"
CLE201007020,3,9,1,,,,baila001,"Andrew Bailey"
CLE201007020,3,9,2,,,,baila001,"Andrew Bailey"
CLE201007040,2,9,0,,,,baila001,"Andrew Bailey"
CLE201007040,2,9,1,,,,baila001,"Andrew Bailey"
CLE201007040,2,9,1,peraj001,,,baila001,"Andrew Bailey"
CLE201304170,3,9,0,,,,baila001,"Andrew Bailey"
CLE201304170,3,9,1,,,,baila001,"Andrew Bailey"
CLE201304170,3,9,2,,,,baila001,"Andrew Bailey"
CLE201304180,3,9,0,,,,baila001,"Andrew Bailey"
CLE201304180,3,9,1,,,,baila001,"Andrew Bailey"
CLE201304180,3,9,2,,,,baila001,"Andrew Bailey"
DET201005280,1,9,0,,,,baila001,"Andrew Bailey"
DET201005280,1,9,0,,,,baila001,"Andrew Bailey"
DET201005280,1,9,1,,,,baila001,"Andrew Bailey"
DET201005280,1,9,2,,,,baila001,"Andrew Bailey"
DET201005310,3,8,2,boesb001,,,baila001,"Andrew Bailey"
DET201005310,3,9,0,,,,baila001,"Andrew Bailey"
DET201005310,3,9,1,,,,baila001,"Andrew Bailey"
DET201005310,3,9,2,,,,baila001,"Andrew Bailey"
DET201005310,3,9,2,santr002,,,baila001,"Andrew Bailey"
DET201005310,3,9,2,,santr002,,baila001,"Andrew Bailey"
CHN201309210,2,9,0,,,,strop001,"Pedro Strop"
CHN201309210,2,9,1,,,,strop001,"Pedro Strop"
CHN201309210,2,9,2,,,,strop001,"Pedro Strop"
CIN201005040,1,9,0,,,,rodrf003,"Francisco Rodriguez"
CIN201005040,1,9,1,,,,rodrf003,"Francisco Rodriguez"
CIN201005040,1,9,2,,,,rodrf003,"Francisco Rodriguez"
CLE201006150,1,9,0,,,,rodrf003,"Francisco Rodriguez"
CLE201006150,1,9,0,branr001,,,rodrf003,"Francisco Rodriguez"
CLE201006150,1,9,1,branr001,,,rodrf003,"Francisco Rodriguez"
CLE201006150,1,9,2,branr001,,,rodrf003,"Francisco Rodriguez"
CLE201006150,1,9,2,,,,rodrf003,"Francisco Rodriguez"
CLE201006170,2,9,0,,,,rodrf003,"Francisco Rodriguez"
CLE201006170,2,9,1,,,,rodrf003,"Francisco Rodriguez"
CLE201006170,2,9,1,choos001,,,rodrf003,"Francisco Rodriguez"
CLE201006170,2,9,1,,choos001,,rodrf003,"Francisco Rodriguez"
CLE201006170,2,9,2,,choos001,,rodrf003,"Francisco Rodriguez"
COL201105100,1,9,0,,,,rodrf003,"Francisco Rodriguez"
COL201105100,1,9,1,,,,rodrf003,"Francisco Rodriguez"
COL201105100,1,9,2,,,,rodrf003,"Francisco Rodriguez"
CLE201207210,2,9,0,,,,johnj010,"Jim Johnson"
CLE201207210,2,9,1,,,,johnj010,"Jim Johnson"
CLE201207210,2,9,2,,,,johnj010,"Jim Johnson"
CLE201207210,2,9,2,damoj001,,,johnj010,"Jim Johnson"
CLE201207220,1,9,1,,,,johnj010,"Jim Johnson"
CLE201207220,1,9,1,,duncs001,,johnj010,"Jim Johnson"
CLE201207220,1,9,1,hannj001,,,johnj010,"Jim Johnson"
CLE201207220,1,9,2,hannj001,,,johnj010,"Jim Johnson"
CLE201207220,1,9,2,choos001,hannj001,,johnj010,"Jim Johnson"
COL201109110,3,6,0,,,,hammj002,"Jason Hammel"
COL201109110,3,6,1,,,,hammj002,"Jason Hammel"
COL201109110,3,6,2,,,,hammj002,"Jason Hammel"
COL201109110,3,7,0,,,,hammj002,"Jason Hammel"
COL201109110,3,7,1,,,,hammj002,"Jason Hammel"
COL201109110,3,7,1,,,heisc001,hammj002,"Jason Hammel"
COL201109110,3,7,2,,,heisc001,hammj002,"Jason Hammel"
COL201109110,3,8,0,,,,hammj002,"Jason Hammel"
COL201109110,3,8,1,,,,hammj002,"Jason Hammel"
COL201109110,3,8,2,,,,hammj002,"Jason Hammel"
COL201109110,3,9,0,,,,hammj002,"Jason Hammel"
COL201109110,3,9,1,,,,hammj002,"Jason Hammel"
COL201109110,3,9,1,,,,hammj002,"Jason Hammel"
COL201109110,3,9,2,,,,hammj002,"Jason Hammel"
CLE201107260,1,9,0,,,,waldj001,"Jordan Walden"
CLE201107260,1,9,0,cabro001,,,waldj001,"Jordan Walden"
CLE201107260,1,9,0,santc002,cabro001,,waldj001,"Jordan Walden"
CLE201107260,1,9,0,chisl001,santc002,cabro001,waldj001,"Jordan Walden"
CLE201107260,1,9,2,,chisl001,santc002,waldj001,"Jordan Walden"
COL201205060,5,7,1,fowld001,hernr002,cuddm001,martc005,"Cristhian Martinez"
COL201205060,5,7,2,colvt001,,hernr002,martc005,"Cristhian Martinez"
COL201205060,5,8,0,,,,martc005,"Cristhian Martinez"
COL201205060,5,8,1,,,,martc005,"Cristhian Martinez"
COL201205060,5,8,2,,,,martc005,"Cristhian Martinez"
COL201205060,5,9,0,,,,martc005,"Cristhian Martinez"
COL201205060,5,9,1,,,,martc005,"Cristhian Martinez"
COL201205060,5,9,2,,,,martc005,"Cristhian Martinez"
CHN201309220,3,9,0,,,,kimbc001,"Craig Kimbrel"
CHN201309220,3,9,1,,,,kimbc001,"Craig Kimbrel"
CHN201309220,3,9,1,navad001,,,kimbc001,"Craig Kimbrel"
CHN201309220,3,9,1,schin001,navad001,,kimbc001,"Craig Kimbrel"
CHN201309220,3,9,2,schin001,navad001,,kimbc001,"Craig Kimbrel"
CIN201107220,2,9,0,,,,kimbc001,"Craig Kimbrel"
CIN201107220,2,9,1,,,,kimbc001,"Craig Kimbrel"
CIN201107220,2,9,2,,,,kimbc001,"Craig Kimbrel"
CIN201305060,3,9,0,,,,kimbc001,"Craig Kimbrel"
CIN201305060,3,9,1,,,,kimbc001,"Craig Kimbrel"
CIN201305060,3,9,1,lutzd001,,,kimbc001,"Craig Kimbrel"
CIN201305060,3,9,1,choos001,lutzd001,,kimbc001,"Craig Kimbrel"
CIN201305060,3,9,2,choos001,lutzd001,,kimbc001,"Craig Kimbrel"
COL201107180,3,9,0,,,,kimbc001,"Craig Kimbrel"
COL201107180,3,9,1,,,,kimbc001,"Craig Kimbrel"
COL201107180,3,9,2,,,,kimbc001,"Craig Kimbrel"
COL201107180,3,9,2,heltt001,,,kimbc001,"Craig Kimbrel"
COL201107210,3,9,0,,,,kimbc001,"Craig Kimbrel"
COL201107210,3,9,1,,,,kimbc001,"Craig Kimbrel"
COL201107210,3,9,2,,,,kimbc001,"Craig Kimbrel"
COL201107210,3,9,2,spilr001,,,kimbc001,"Craig Kimbrel"
COL201107210,3,9,2,,spilr001,,kimbc001,"Craig Kimbrel"
COL201205040,1,11,0,,,,kimbc001,"Craig Kimbrel"
COL201205040,1,11,0,herrj002,,,kimbc001,"Craig Kimbrel"
COL201205040,1,11,1,herrj002,,,kimbc001,"Craig Kimbrel"
COL201205040,1,11,1,tulot001,,herrj002,kimbc001,"Craig Kimbrel"
COL201205040,1,11,2,,tulot001,,kimbc001,"Craig Kimbrel"
COL201304231,1,9,0,,,,kimbc001,"Craig Kimbrel"
COL201304231,1,9,1,,,,kimbc001,"Craig Kimbrel"
COL201304231,1,9,1,rosaw001,,,kimbc001,"Craig Kimbrel"
COL201304231,1,9,2,rosaw001,,,kimbc001,"Craig Kimbrel"
CLE201204280,1,9,0,,,,downs001,"Scott Downs"
CLE201204280,1,9,1,,,,downs001,"Scott Downs"
CLE201204280,1,9,2,,,,downs001,"Scott Downs"
CLE201207020,3,8,0,choos001,hannj001,,downs001,"Scott Downs"
CLE201207020,3,8,2,,,hannj001,downs001,"Scott Downs"
CLE201207020,3,9,0,,,,downs001,"Scott Downs"
CLE201207020,3,9,1,,,,downs001,"Scott Downs"
CLE201207020,3,9,2,,,,downs001,"Scott Downs"
COL201206100,2,9,0,,,,downs001,"Scott Downs"
COL201206100,2,9,0,,colvt001,,downs001,"Scott Downs"
COL201206100,2,9,0,scutm001,,,downs001,"Scott Downs"
COL201206100,2,9,2,,,,downs001,"Scott Downs"
COL201206100,2,9,2,cuddm001,,,downs001,"Scott Downs"
COL201206100,2,9,2,,cuddm001,,downs001,"Scott Downs"
CLE201007230,2,6,0,,,,sippt001,"Tony Sipp"
CLE201007230,2,6,1,,,,sippt001,"Tony Sipp"
CLE201007230,2,6,2,,,,sippt001,"Tony Sipp"
CLE201007230,2,7,0,,,,sippt001,"Tony Sipp"
CLE201007230,2,7,0,longe001,,,sippt001,"Tony Sipp"
CLE201007230,2,7,1,longe001,,,sippt001,"Tony Sipp"
CLE201007230,2,7,2,longe001,,,sippt001,"Tony Sipp"
CLE201205072,1,9,0,,,,sippt001,"Tony Sipp"
CLE201205072,1,9,1,,,,sippt001,"Tony Sipp"
CLE201205072,1,9,2,,,,sippt001,"Tony Sipp"
CLE201205072,1,9,2,escoe001,,,sippt001,"Tony Sipp"
CIN201104190,1,9,0,,,,putzj001,"J.J. Putz"
CIN201104190,1,9,0,gomej001,,,putzj001,"J.J. Putz"
CIN201104190,1,9,1,,gomej001,,putzj001,"J.J. Putz"
CIN201104190,1,9,2,,gomej001,,putzj001,"J.J. Putz"
CIN201104200,2,9,0,,,,putzj001,"J.J. Putz"
CIN201104200,2,9,1,,,,putzj001,"J.J. Putz"
CIN201104200,2,9,2,,,,putzj001,"J.J. Putz"
CIN201207160,2,9,0,,,,putzj001,"J.J. Putz"
CIN201207160,2,9,1,,,,putzj001,"J.J. Putz"
CIN201207160,2,9,1,heisc001,,,putzj001,"J.J. Putz"
CIN201207160,2,9,2,heisc001,,,putzj001,"J.J. Putz"
COL201104010,1,11,0,,,,putzj001,"J.J. Putz"
COL201104010,1,11,1,,,,putzj001,"J.J. Putz"
COL201104010,1,11,2,,,,putzj001,"J.J. Putz"
COL201105242,3,9,0,,,,putzj001,"J.J. Putz"
COL201105242,3,9,1,,,,putzj001,"J.J. Putz"
COL201105242,3,9,2,,,,putzj001,"J.J. Putz"
COL201105250,1,9,0,,,,putzj001,"J.J. Putz"
COL201105250,1,9,1,,,,putzj001,"J.J. Putz"
COL201105250,1,9,2,,,,putzj001,"J.J. Putz"
COL201109070,2,9,0,,,,putzj001,"J.J. Putz"
COL201109070,2,9,0,rosaw001,,,putzj001,"J.J. Putz"
COL201109070,2,9,1,rosaw001,,,putzj001,"J.J. Putz"
COL201109070,2,9,2,rosaw001,,,putzj001,"J.J. Putz"
COL201109070,2,9,2,,rosaw001,,putzj001,"J.J. Putz"
COL201205170,2,9,0,,,,putzj001,"J.J. Putz"
COL201205170,2,9,0,gonzc001,,,putzj001,"J.J. Putz"
COL201205170,2,9,0,tulot001,gonzc001,,putzj001,"J.J. Putz"
COL201205170,2,9,0,heltt001,tulot001,gonzc001,putzj001,"J.J. Putz"
COL201205170,2,9,1,heltt001,tulot001,gonzc001,putzj001,"J.J. Putz"
COL201209220,1,9,0,,,,putzj001,"J.J. Putz"
COL201209220,1,9,1,,,,putzj001,"J.J. Putz"
COL201209220,1,9,2,,,,putzj001,"J.J. Putz"
COL201209230,3,9,2,lemad001,,,putzj001,"J.J. Putz"
COL201304210,1,9,0,,,,putzj001,"J.J. Putz"
COL201304210,1,9,1,,,,putzj001,"J.J. Putz"
COL201304210,1,9,1,fowld001,,,putzj001,"J.J. Putz"
COL201304210,1,9,2,fowld001,,,putzj001,"J.J. Putz"
COL201304210,1,9,2,rutlj001,,fowld001,putzj001,"J.J. Putz"
COL201105260,3,8,1,,,,hernd002,"David Hernandez"
COL201105260,3,8,2,,,,hernd002,"David Hernandez"
COL201105260,3,9,0,,,,hernd002,"David Hernandez"
COL201105260,3,9,1,,,,hernd002,"David Hernandez"
COL201105260,3,9,1,iannc001,,,hernd002,"David Hernandez"
COL201105260,3,9,2,iannc001,,,hernd002,"David Hernandez"
CLE201205180,1,9,0,,,,bellh001,"Heath Bell"
CLE201205180,1,9,1,,,,bellh001,"Heath Bell"
CLE201205180,1,9,2,,,,bellh001,"Heath Bell"
CLE201205200,2,9,1,damoj001,branm003,,bellh001,"Heath Bell"
CLE201205200,2,9,1,,lopej003,damoj001,bellh001,"Heath Bell"
CLE201205200,2,9,2,,,lopej003,bellh001,"Heath Bell"
COL201004100,1,14,0,,,,bellh001,"Heath Bell"
COL201004100,1,14,0,heltt001,,,bellh001,"Heath Bell"
COL201004100,1,14,2,,,,bellh001,"Heath Bell"
COL201004100,1,14,2,,hawpb001,,bellh001,"Heath Bell"
COL201004100,1,14,2,stewi001,hawpb001,,bellh001,"Heath Bell"
COL201007110,2,8,1,olivm001,,,bellh001,"Heath Bell"
COL201007110,2,8,2,stewi001,,,bellh001,"Heath Bell"
COL201007110,2,9,0,,,,bellh001,"Heath Bell"
COL201007110,2,9,1,,,,bellh001,"Heath Bell"
COL201007110,2,9,2,,,,bellh001,"Heath Bell"
COL201007110,2,9,2,herrj002,,,bellh001,"Heath Bell"
COL201007110,2,9,2,,herrj002,,bellh001,"Heath Bell"
COL201007110,2,9,2,gonzc001,,,bellh001,"Heath Bell"
COL201009130,2,9,0,,,,bellh001,"Heath Bell"
COL201009130,2,9,0,smits002,,,bellh001,"Heath Bell"
COL201009130,2,9,1,youne003,,,bellh001,"Heath Bell"
COL201009130,2,9,2,youne003,,,bellh001,"Heath Bell"
COL201009130,2,9,2,,youne003,,bellh001,"Heath Bell"
COL201009140,1,8,2,gonzc001,,fowld001,bellh001,"Heath Bell"
COL201009140,1,9,0,,,,bellh001,"Heath Bell"
COL201009140,1,9,0,,heltt001,,bellh001,"Heath Bell"
COL201009140,1,9,0,,moram002,,bellh001,"Heath Bell"
COL201009140,1,9,1,,moram002,,bellh001,"Heath Bell"
COL201009140,1,9,1,paytj001,,,bellh001,"Heath Bell"
COL201009140,1,9,1,nelsc001,paytj001,,bellh001,"Heath Bell"
COL201105140,2,9,0,,,,bellh001,"Heath Bell"
COL201105140,2,9,1,,,,bellh001,"Heath Bell"
COL201105140,2,9,2,,,,bellh001,"Heath Bell"
COL201106130,2,9,0,,,,bellh001,"Heath Bell"
COL201106130,2,9,1,,,,bellh001,"Heath Bell"
COL201106130,2,9,2,,,,bellh001,"Heath Bell"
COL201106130,2,9,2,youne003,,,bellh001,"Heath Bell"
COL201106130,2,9,2,,youne003,,bellh001,"Heath Bell"
COL201109200,1,9,2,pachj001,,,bellh001,"Heath Bell"
COL201109200,1,9,2,kouzk001,pachj001,,bellh001,"Heath Bell"
COL201109210,4,9,1,fowld001,,youne003,bellh001,"Heath Bell"
COL201109210,4,9,2,fowld001,,youne003,bellh001,"Heath Bell"
COL201109210,4,9,2,,fowld001,youne003,bellh001,"Heath Bell"
CIN201009140,2,9,0,,,,gutij002,"Juan Gutierrez"
CIN201009140,2,9,0,cabro001,,,gutij002,"Juan Gutierrez"
CIN201009140,2,9,0,vottj001,,cabro001,gutij002,"Juan Gutierrez"
CIN201009140,2,9,1,vottj001,,cabro001,gutij002,"Juan Gutierrez"
CIN201009140,2,9,2,vottj001,,cabro001,gutij002,"Juan Gutierrez"
CIN201009140,2,9,2,brucj001,vottj001,cabro001,gutij002,"Juan Gutierrez"
CIN201009140,2,9,2,stubd001,brucj001,vottj001,gutij002,"Juan Gutierrez"
CIN201009160,2,9,0,,,,gutij002,"Juan Gutierrez"
CIN201009160,2,9,1,,,,gutij002,"Juan Gutierrez"
CIN201009160,2,9,2,,,,gutij002,"Juan Gutierrez"
CIN201009160,2,9,2,hernr002,,,gutij002,"Juan Gutierrez"
COL201004280,1,10,0,,,,gutij002,"Juan Gutierrez"
COL201004280,1,10,1,,,,gutij002,"Juan Gutierrez"
COL201004280,1,10,2,,,,gutij002,"Juan Gutierrez"
CIN201304010,2,13,0,,,,friee001,"Ernesto Frieri"
CIN201304010,2,13,1,,,,friee001,"Ernesto Frieri"
CIN201304010,2,13,1,vottj001,,,friee001,"Ernesto Frieri"
CIN201304010,2,13,2,vottj001,,,friee001,"Ernesto Frieri"
CIN201304010,2,13,2,,vottj001,,friee001,"Ernesto Frieri"
CLE201204280,1,9,0,,,,downs001,"Scott Downs"
CLE201204280,1,9,1,,,,downs001,"Scott Downs"
CLE201204280,1,9,2,,,,downs001,"Scott Downs"
CLE201207020,3,8,0,choos001,hannj001,,downs001,"Scott Downs"
CLE201207020,3,8,2,,,hannj001,downs001,"Scott Downs"
CLE201207020,3,9,0,,,,downs001,"Scott Downs"
CLE201207020,3,9,1,,,,downs001,"Scott Downs"
CLE201207020,3,9,2,,,,downs001,"Scott Downs"
COL201206100,2,9,0,,,,downs001,"Scott Downs"
COL201206100,2,9,0,,colvt001,,downs001,"Scott Downs"
COL201206100,2,9,0,scutm001,,,downs001,"Scott Downs"
COL201206100,2,9,2,,,,downs001,"Scott Downs"
COL201206100,2,9,2,cuddm001,,,downs001,"Scott Downs"
COL201206100,2,9,2,,cuddm001,,downs001,"Scott Downs"
CLE201308090,3,9,0,,,,delad001,"Dane DeLaRosa"
CLE201308090,3,9,1,,,,delad001,"Dane DeLaRosa"
CLE201308090,3,9,2,,,,delad001,"Dane DeLaRosa"
CLE201308090,3,9,2,santc002,,,delad001,"Dane DeLaRosa"
CLE201308090,3,9,2,,santc002,,delad001,"Dane DeLaRosa"
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
